category,kr,vn,vn_origin,th,th_match,id,id_match,en,en_match,string_id
Item,고다드의 봉인된 다이너스티 무기 선택 상자,Rương chọn vũ khí triều đại bị phong ấn của Godard,nc-recovered,กล่องเลือกอาวุธราชวงศ์ที่ถูกผนึกของโกดาร์ด,nc-recovered,Goddard's Sealed Dynasty Weapon Selection Chest,nc-recovered,Goddard's Sealed Dynasty Weapon Selection Chest,nc_tb,
Item,생명의 넥가드 스텝업 패키지 Ⅲ (각인),Gói Thăng Cấp độ: giáp cổ của Sinh mệnh III (Khóa),nc-recovered,แพ็กเกจสเต็ปอัพเกราะคอแห่งชีวิต (ล็อค),nc-recovered,Life's Bevor Step-Up Package III (Bound),nc-recovered,Life's Bevor Step-Up Package III (Bound),nc_tb,
Item,수호의 전설 아가시온 확정 획득권 (1회) (각인),Quyền sở hữu Agathion huyền thoại của bảo hộ (1 lần) (Khóa),nc-recovered,ตั๋วได้รับการันตีอากาธีออนระดับตำนานแห่งการพิทักษ์ (1 ครั้ง) (ล็อค),nc-recovered,Guardian's Legend Agathion Guaranteed Card (1 Kali) (Bound),nc-recovered,Guardian's Legendary Agathion Guaranteed Card (1 Time) (Bound),nc_tb,
Item,대천사의 영웅 무기 선택 상자,Hộp chọn vũ khí sử thi Đại Thiên Sứ,nc-recovered,กล่องเลือกอาวุธวีรบุรุษแห่งมหาเทวทูต,nc-recovered,Archangel's Epic Weapon Selection Chest,nc-recovered,Archangel's Epic Weapon Selection Chest,nc_tb,
Item,통찰의 축복받은 최상급 단풍 티미리란 아가시온 획득권 (11회) (각인),Thẻ Agathion Maple Timirilan Tối Thượng Phước Lành của Insight (11 Lần) (Khóa),nc-recovered,การ์ดอากาธีออนเมเปิล ทิมิริลันชั้นเลิศอวยพรของอินไซต์ (11 ครั้ง) (ล็อค),nc-recovered,Insight's Blessed Finest Maple Timiriran Agathion Card (11 Kali) (Bound),nc-recovered,Insightful Blessed Finest Autumn Foliage Timiriran Agathion Card (11 Times) (Bound),nc_tb,
Item,TJ's 쿠폰 - 신화 클래스 초월 합성,Phiếu TJ - Hợp nhất siêu việt trội Phẩm Thần Thoại,nc-recovered,คูปองของ TJ - รวมการข้ามขีดกำจัดคลาสเทวตำนาน,nc-recovered,TJ's Coupon - Class Mythic Ascend Fuse,nc-recovered,TJ's Coupon - Mythic Class Ascension Fuse,nc_tb,
Item,저승의 부적,Bùa hộ mạng của thế giới bên kia,nc-recovered,เครื่องรางแห่งปรโลก,nc-recovered,Charm Akhirat,nc-recovered,Underworld Charm,nc_tb,
Item,대검 전술서 (헬 파이어),Kỹ Năng Đại Kiếm (Hỏa Ngục),nc-recovered,ตำรายุทธวิธีดาบใหญ่ (Hellfire),nc-recovered,Greatsword Techniques (Hellfire),nc-recovered,Greatsword Techniques (Hellfire),nc_tb,
Item,창공의 영롱한 클래스 상자 (각인),Rương Class lộng lẫy của Thiên không (Khóa),nc-recovered,กล่องคลาสทอประกายของท้องฟ้า (ล็อค),nc-recovered,Sky's Glowing Class Chest (Bound),nc-recovered,Sky's Glowing Class Chest (Bound),nc_tb,
Item,조화의 축복받은 최상급 네필림스 클래스 획득권 (11회) (각인),Quyền nhận Class Nephilims Tối Thượng được chúc phúc của Hòa Hợp (11 lần) (Khóa).,nc-recovered,การ์ดได้รับคลาสเนฟิลิมระดับสูงสุดที่ได้รับพรแห่งความกลมกลืน (11 ครั้ง) (ล็อค),nc-recovered,Harmony Blessed Finest Nephilim's Class Card (11 Kali) (Bound),nc-recovered,Harmony's Blessed Finest Nephilim's Class Card (11 Times) (Bound),nc_tb,
Item,악마의 갑주 (초월 +2) (각인),Giáp Ác ma (Thăng Cấp +2) (Khóa),nc-recovered,เกราะปีศาจ (ข้ามขีดจำกัด +2) (ล็อค),nc-recovered,Demon's Armor (Asc. +2) (Bound),nc-recovered,Demon's Armor (Asc. +2) (Bound),nc_tb,
Item,도약의 영롱한 탈 것 펜타클 상자 (각인),Rương Ngũ Tinh Thú Cưỡi Lấp Lánh của Leap (Khóa),nc-recovered,กล่องเพนทาเคิลยานพาหนะเรืองแสงของลีป (ล็อค),nc-recovered,Leap's Glowing Mount Pentacle Chest (Bound),nc-recovered,Leaping Glowing Mount Pentacle Chest (Bound),nc_tb,
Item,조화의 마스터 아가시온 획득권 (6회) (각인),Quyền nhận Agathion Bậc thầy của Hòa Hợp (6 lần) (Khóa),nc-recovered,การ์ดได้รับอากาธีออนระดับมาสเตอร์แห่งความกลมกลืน (6 ครั้ง) (ล็อค),nc-recovered,Harmony Master Agathion Card (6 Kali) (Bound),nc-recovered,Harmony's Master Agathion Card (6 Times) (Bound),nc_tb,
Item,고대 영혼서 (포스 오버웰밍),Sách Linh Hồn cổ đại (Lực Lượng Áp Đảo),nc-recovered,คัมภีร์วิญญาณโบราณ (ฟอร์ส โอเวอร์เวลมิง),nc-recovered,Ancient Tome of Souls (Overwhelming Force),nc-recovered,Ancient Tome of Souls (Overwhelming Force),nc_tb,
Item,화룡의 전설 클래스 확정 획득권 (1회) (각인),Quyền nhận chắc chắn Class Huyền Thoại của Rồng Lửa (1 lần) (Khóa),nc-recovered,การ์ดได้รับการยืนยันคลาสระดับตำนานแห่งมังกรเพลิง (1 ครั้ง) (ล็อค),nc-recovered,Fire Dragon's Legend Class Guaranteed Card (1 Kali) (Bound),nc-recovered,Fire Dragon's Legend Class Guaranteed Card (1 Time) (Bound),nc_tb,
Item,시공의 영웅 스킬북 선택 상자 (대검) (이벤트),Hộp Chọn Sách Kỹ Năng Sử thi thời không (đại kiếm) (Sự Kiện),nc-recovered,กล่องเลือกหนังสือสกิลวีรบุรุษแห่งกาลอวกาศ (ดาบใหญ่) (กิจกรรม),nc-recovered,Spatiotemporal Epic Skillbook Selection Chest (Greatsword) (Event),nc-recovered,Spatiotemporal Epic Skillbook Selection Chest (Greatsword) (Event),nc_tb,
Item,"크루마의 뿔 (일반, 상급)","Sừng của Cruma (Thường, Hiếm: )",nc-recovered,"เขาของครูม่า (ทั่วไป, ระดับสูง)",nc-recovered,"Cruma's Horn (Common, Greater)",nc-recovered,"Cruma's Horn (Common, Greater)",nc_tb,
Item,서곡의 영웅 탈 것 확정 획득권 (1회) (각인),Thẻ Đảm bảo Thú Cưỡi Sử Thi Khúc Dạo Đầu (1 Lần),nc-recovered,การ์ดการันตีมอนต์ระดับวีรบุรุษแห่งบทนำ (1 ครั้ง),nc-recovered,Prelude Epic Mount Guaranteed Card (1 Kali),nc-recovered,Prelude Epic Mount Guaranteed Card (1 Time) (Bound),nc_tb,
Item,대검 전술서 (에이션트 실드) (상점),Kỹ Năng Đại Kiếm (Khiên cổ đại) (Cửa hàng),nc-recovered,ตำรายุทธวิธีดาบใหญ่ (Agent Shield) (ร้านค้า),nc-recovered,Greatsword Techniques (Primal Shield) (Shop),nc-recovered,Greatsword Techniques (Ancient Shield) (Shop),nc_tb,
Item,무기 영혼석 (코어 수스켑터),Đá Linh Hồn Vũ Khí (Core Susceptor),nc-recovered,หินวิญญาณอาวุธ (คอร์ ซูสเคปเตอร์),nc-recovered,Weapon Soulstone (Core Susceptor),nc-recovered,Weapon Soulstone (Core Susceptor),nc_tb,
Item,사자의 영웅 스킬북 선택 상자 (오브) (각인),Rương chọn sách kỹ năng sử thi của Sư tử (Cầu phép) (Khóa),nc-recovered,กล่องเลือกหนังสือสกิลวีรบุรุษสิงโต (ออร์บ) (ล็อค),nc-recovered,Lion's Epic Skillbook Selection Chest (Orb) (Bound),nc-recovered,Lion's Epic Skillbook Selection Chest (Orb) (Bound),nc_tb,
Item,도약의 은총 충전 상자 (각인),Rương Nạp Phước Lành của Leap (Khóa),nc-recovered,กล่องชาร์จพรของลีป (ล็อค),nc-recovered,Leap's Blessing Charge Chest (Bound),nc-recovered,Leaping Blessings Recharge Chest (Bound),nc_tb,
Item,봉인된 신념의 탑 도서실 이동 부적,Bùa di chuyển Thư viện Tháp Niềm Tin Đã Bị Phong Ấn,nc-recovered,เครื่องรางเทเลพอร์ตหอคอยห้องสมุดแห่งความเชื่อที่ถูกผนึก,nc-recovered,Sealed Tower of Faith Library Teleport Charm,nc-recovered,Sealed Tower of Faith Library Teleport Charm,nc_tb,
Item,지배자의 상급 아가시온 획득권 (11회) (각인),Phiếu thu thập Agathion chúa tể nâng cao (11 lần) (Khóa),nc-recovered,การ์ดได้รับอากาธีออนระดับสูงของผู้ปกครอง (11 ครั้ง) (ล็อค),nc-recovered,Lord's Greater Agathion Card (11 Kali) (Bound),nc-recovered,Lord's Greater Agathion Card (11 Times) (Bound),nc_tb,
Item,+5 다크 크리스탈 방어구 세트 상자 (이벤트),Rương trang bị Giáp Hắc Pha Lê +5 (Sự kiện),nc-recovered,กล่องเซ็ต +5 ขึ้นไป เกราะดาร์คคริสตัล (กิจกรรม),nc-recovered,+5 Dark Crystal Armor Set Chest (Event),nc-recovered,+5 Dark Crystal Armor Set Chest (Event),nc_tb,
Item,가호의 소환 패키지 (각인),Gói Triệu Hồi Chúc phúc (Khóa),nc-recovered,แพ็กเกจอัญเชิญแห่งพร (ล็อค),nc-recovered,Holy Protection's Summon Package (Bound),nc-recovered,Holy Protection's Summon Package (Bound),nc_tb,
Item,마도서 (플레임 스트라이크) (각인),Kỹ năng Pháp Trượng (Hỏa Công) (Khóa),nc-recovered,ตำราเวทมนตร์ (เฟลมสไตรค์) (ล็อค),nc-recovered,Textbook of Magic (Flame Strike) (Bound),nc-recovered,Textbook of Magic (Flame Strike) (Bound),nc_tb,
Item,초월의 고귀한 클래스 상자 (각인),Rương Class siêu vệt qúy quý hiếm (Khóa),nc-recovered,กล่องคลาสอันทรงเกียรติของการข้ามขีดจำกัด (ล็อค),nc-recovered,Ascended Noble Class Chest (Bound),nc-recovered,Ascension Noble Class Chest (Bound),nc_tb,
Item,사멸의 벨트 (초월 +1),Đai lưng Diệt Vong (Thăng Cấp +1),nc-recovered,เข็มขัดแห่งการดับสูญ (ข้ามขีดจำกัด +1),nc-recovered,Belt of Extinction (Asc. +1),nc-recovered,Belt of Extinction (Asc. +1),nc_tb,
Item,오르펜의 전설 신탁서 (각인),Kinh thánh Huyền thoại của Orphen (Khóa),nc-recovered,ใบคำพยากรณ์ตำนานของออร์เฟน (ล็อค),nc-recovered,Orfen's Legend Oracle Scripture (Bound),nc-recovered,Orfen's Legend Oracle Scripture (Bound),nc_tb,
Item,신탁의 아크엔젤 듀얼 소드 (초월 +2) (각인),Song Kiếm Của Tổng Lãnh Thiên Thần Ủy thác (Thăng Cấp +2) (Ấn Tên),nc-recovered,ดาบคู่อาร์คแองเจิลแห่งคำพยากรณ์ (ข้ามขีดจำกัด +2) (ล็อค),nc-recovered,Oracle's Archangel Dual Blades (Asc. +2) (Bound),nc-recovered,Oracle's Archangel Dual Blades (Asc. +2) (Bound),nc_tb,
Item,악몽의 투구 (초월 +1),Mũ giáp Ãc mộng (Thăng Cấp +1),nc-recovered,หมวกเหล็กแห่งฝันร้าย (ข้ามขีดจำกัด +1),nc-recovered,Nightmare Helm (Asc. +1),nc-recovered,Helm of Nightmares (Asc. +1),nc_tb,
Item,화려한 차원의 보주 보관함 묶음 상자 (각인),Hộp Bộ Hòm chứa Quả cầu Không gian Hoa lệ (Khóa),nc-recovered,กล่องห่อหีบเก็บลูกแก้วแห่งมิติหรูหรา (ล็อค),nc-recovered,Fancy Dimensional Orb Storage Bundle Chest (Bound),nc-recovered,Fancy Dimensional Jewelry Storage Bundle (Bound),nc_tb,
Item,황금 주사위 1 (이벤트),Xúc Xắc Vàng 1 (Sự Kiện),nc-recovered,ลูกเต๋าทองคำ 1 (กิจกรรม),nc-recovered,Golden Dice 1 (Event),nc-recovered,Golden Dice 1 (Event),nc_tb,
Item,대지의 고급 결정체 교환 증표 (각인),Phiếu đổi tinh thể cao cấp của đất (Khóa),nc-recovered,โทเคนแลกเปลี่ยนผลึกขั้นสูงแห่งดิน (ล็อค),nc-recovered,Earth's Quality Crystalloid Exchange Token (Bound),nc-recovered,Earth Quality Crystalloid Voucher (Bound),nc_tb,
Item,잊혀진 영웅의 반지 (초월 +1) (각인),Nhẫn của Anh hùng Bị lãng quên (Thăng Cấp +1) (Khóa),nc-recovered,แหวนของวีรบุรุษผู้ถูกลืม (ข้ามขีดจำกัด +1) (ล็อค),nc-recovered,Forgotten Hero's Ring (Asc. +1) (Bound),nc-recovered,Forgotten Hero's Ring (Asc. +1) (Bound),nc_tb,
Item,사이하의 각성 상자 (각인),Hộp Thức Tỉnh của Sayha (Khóa),nc-recovered,กล่องปลุกพลังของไซฮา (ล็อค),nc-recovered,Sayha's Awakening Chest (Bound),nc-recovered,Sayha's Awakened Chest (Bound),nc_tb,
Character,창조된 정예 쐐기 골렘,Golem Gai tinh nhuệ được tạo ra,nc-recovered,โกเล็มยอดฝีมือที่ถูกสร้างขึ้น,nc-recovered,Elite Created Shard Golem,nc-recovered,Elite Created Shard Golem,nc_tb,
Item,화합의 신성한 장신구 패키지 (각인),Gói Trang Sức Thiêng Liêng của Thống Nhất (Khóa),nc-recovered,แพ็กเกจเครื่องประดับศักดิ์สิทธิ์แห่งยูนิตี้ (ล็อค),nc-recovered,Unity's Sacred Accessory Package (Bound),nc-recovered,Unity Sacred Accessory Package (Bound),nc_tb,
Item,서약의 전설 아가시온 도전권 (1회) (각인),Thẻ Agathion Huyền Thoại Lời Thề (1 Lần) (Khóa),nc-recovered,การ์ดสุ่มอากาธีออนระดับตำนานแห่งคำสาบาน (1 ครั้ง) (ล็อค),nc-recovered,Oath's Legend Agathion Chance Card (1 Kali) (Bound),nc-recovered,Pledge's Legend Agathion Chance Card (1 Time) (Bound),nc_tb,
Item,신성 부여 주문서 선택 상자 (전설) (각인),Hộp chọn cuộn thánh thần (Huyền Thoại) (Khóa),nc-recovered,กล่องเลือกคัมภีร์มอบพลังศักดิ์สิทธิ์ (ตำนาน) (ล็อค),nc-recovered,Imbuement Scroll Selection Chest (Legend) (Bound),nc-recovered,Imbuement Scroll Selection Chest (Legend) (Bound),nc_tb,
Item,여신의 영웅 아가시온 확정 획득권 Ⅱ (1회) (각인),Quyền sở hữu chắc chắn Agathion Sử thi của Nữ Thần II (1 lần) (Khóa),nc-recovered,ตั๋วได้รับการันตีอากาธีออนวีรบุรุษแห่งเทพธิดา Ⅱ (1 ครั้ง) (ล็อค),nc-recovered,Goddess' Epic Agathion Guaranteed Card II (1 Kali) (Bound),nc-recovered,Goddess' Epic Agathion Guaranteed Card II (1 Time) (Bound),nc_tb,
Item,다크 레기온 (초월 +2) (각인),Quân đoàn bóng tối (Siêu Việt +2) (Khóa),nc-recovered,ดาร์คเลกิออน (ข้ามขีดจำกัด +2) (ล็อค),nc-recovered,Dark Legion's Edge (Asc. +2) (Bound),nc-recovered,Dark Legion's Edge (Asc. +2) (Bound),nc_tb,
Character,교만한 천궁의 전령,Sứ giả kiêu hãnh của Thiên đường,nc-recovered,ทูตสวรรค์ผู้หยิ่งยโส,nc-recovered,Arrogant Celestial Messenger,nc-recovered,Arrogant Celestial Palace Herald,nc_tb,
Item,회복의 마스터 클래스/아가시온 선택 획득권 Ⅱ (11회) (각인),Quyền sở hữu lựa chọn hạng/Agathion Bậc Thầy của sự phục hồi Ⅱ (11 lần) (Khóa),nc-recovered,การ์ดเลือกรับคลาส/อากาธีออนระดับมาสเตอร์แห่งการฟื้นฟู Ⅱ (11 ครั้ง) (ล็อค),nc-recovered,Healing Master Class/Agathion Selection Card II (11 Kali) (Bound),nc-recovered,Healing Master Class/Agathion Selection Card II (11 Times) (Bound),nc_tb,
Item,이교도 토벌 공훈품 (이벤트),Phần thưởng tiêu diệt tà giáo (Sự Kiện),nc-recovered,ของรางวัลทรงเกียรติปราบปรามคนนอกรีต (กิจกรรม),nc-recovered,Heretic Suppression Commendation (Event),nc-recovered,Heretic Conquest Merit Reward (Event),nc_tb,
Item,드래곤의 각성 희귀 아가시온 확률업 획득권 (1회) (각인),Quyền sở hữu xác suất Agathion hiếm đã Thức tỉnh của rồng (1 lần) (Khóa),nc-recovered,ตั๋วเพิ่มโอกาสได้รับอากาธีออนหายากปลุกพลังของมังกร (1 ครั้ง) (ล็อค),nc-recovered,Dragon's Awakening Unique Agathion Chance Up Card (1 Kali) (Bound),nc-recovered,Dragon's Chance Up Awakened Unique Agathion Card (1 Time) (Bound),nc_tb,
Item,인어의 마스터 아가시온 획득권 (6회) (각인),Phiếu thu thập Agathion Bậc thầy (6 lần) (Khóa),nc-recovered,การ์ดได้รับอากาธีออนระดับมาสเตอร์ของนางเงือก (6 ครั้ง) (ล็อค),nc-recovered,Mermaid's Master Agathion Card (6 Kali) (Bound),nc-recovered,Mermaid's Master Agathion Card (6 Times) (Bound),nc_tb,
Item,순례자의 찬란한 축복받은 클래스 상자 (각인),Rương Class Phước Lành Radiant Lữ Khách (Khóa),nc-recovered,กล่องคลาสเจิดจรัสที่ได้รับพรของผู้แสวงบุญ (ล็อค),nc-recovered,Pilgrim's Radiant Blessed Class Chest (Bound),nc-recovered,Pilgrim's Radiant Blessed Class Chest (Bound),nc_tb,
Item,지배의 마스터 클래스 펜타클 상자 (각인),Rương Ngũ Tinh Class Đại Sư Bạo Chúa (Khóa),nc-recovered,กล่องเพนตาเคิลคลาสระดับมาสเตอร์แห่งทรราช (ล็อค),nc-recovered,Tyranny's Master Class Pentacle Chest (Bound),nc-recovered,Domination Master Class Pentacle Chest (Bound),nc_tb,
Item,백야의 장신구 패키지 (각인),Gói Phụ Kiện White Night (Khóa),nc-recovered,แพ็คเกจเครื่องประดับแห่งราตรีขาว (ล็อค),nc-recovered,White Night's Accessory Package (Bound),nc-recovered,White Night Accessory Package (Bound),nc_tb,
Item,황금빛 성장 신탁서 (35레벨) (이벤트),Kinh thánh trưởng thành vàng (Lv 35) (Sự Kiện),nc-recovered,ใบคำพยากรณ์พัฒนาสีทอง (เลเวล 35) (กิจกรรม),nc-recovered,Golden Growth Oracle Scripture (Level 35) (Event),nc-recovered,Golden Growth Oracle Scripture (Lv.35) (Event),nc_tb,
Item,신규/복귀 특급 성장 상자 (10레벨) (이벤트),Hộp trưởng thành Cấp độ: tốc cho người chơi mới/trở lại (Cấp độ: 10) (Sự Kiện),nc-recovered,กล่องพัฒนาพิเศษสำหรับผู้เล่นใหม่/กลับมา (เลเวล 10) (กิจกรรม),nc-recovered,New/Returning Premium Growth Chest (Level 10) (Event),nc-recovered,New/Returned Player Special Growth Chest (Lv.10) (Event),nc_tb,
Item,페더아이 버스터 (초월 +1),Người hủy diệt Feather Eye (Thăng Cấp +1),nc-recovered,เฟเธอร์อาย บัสเตอร์ (ข้ามขีดจำกัด +1),nc-recovered,Feather Eye Buster (Asc. +1),nc-recovered,Feather Eye Buster (Asc. +1),nc_tb,
Item,고다드의 축복받은 마스터 얼티미트 클래스 획득권 (6회) (각인),Quyền sở hữu hạng ultimate Bậc Thầy Phước lành của Goddard (6 lần) (Khóa),nc-recovered,การ์ดได้รับคลาสอัลติเมตมาสเตอร์ที่รับพรของก็อดดาร์ด (6 ครั้ง) (ล็อค),nc-recovered,Goddard's Blessed Master Ultimate Class Card (6 Kali) (Bound),nc-recovered,Goddard's Blessed Master Ultimate Class Card (6 Times) (Bound),nc_tb,
Item,영광의 전설 스킬북 선택 상자 (체인소드),Hộp chọn sách kỹ năng huyền thoại Vinh quang (Kiếm xích),nc-recovered,กล่องเลือกหนังสือสกิลตำนานแห่งเกียรติยศ (ดาบโซ่),nc-recovered,Glory Legend Skillbook Selection Chest (Chainblade),nc-recovered,Legend Skillbook Selection Chest of Glory (Chainblade),nc_tb,
Item,석궁 훈련서 (디멘션 보이드) (상점),Sách huấn luyện nỏ (Vực Thẳm Không Gian) (Cửa hàng),nc-recovered,ตำราฝึกฝนหน้าไม้ (Dimension Void) (ร้านค้า),nc-recovered,Crossbow Guidebook (Dimensional Void) (Shop),nc-recovered,Crossbow Guidebook (Dimensional Void) (Shop),nc_tb,
Character,심판의 악마 해골 주술사,Pháp sư Ác ma Đầu lâu của sự phán xét,nc-recovered,นักเวทโครงกระดูกปีศาจแห่งการพิพากษา,nc-recovered,Demon Skeleton Shaman of Judgment,nc-recovered,Demon Skeleton Shaman of Judgment,nc_tb,
Item,변이된 포자,Bào tử biến dị,nc-recovered,สปอร์กลายพันธุ์,nc-recovered,Mutated Spore,nc-recovered,Mutated Spore,nc_tb,
Item,패왕의 하사품 (기사) (각인),Quà tặng của Bá vương (Hiệp sĩ) (Khóa),nc-recovered,ของพระราชทานจากราชันย์ (อัศวิน) (ล็อค),nc-recovered,Gift of the King (Knight) (Bound),nc-recovered,Autocrat's Imperial Gift (Knight) (Bound),nc_tb,
Item,봉인된 오만의 탑 10층 이동 부적,Bùa di chuyển Tầng 10 Tháp Ngạo Mạn bị Phong Ấn,nc-recovered,เครื่องรางเทเลพอร์ตหอคอยแห่งความเย่อหยิงชั้น 10 ที่ถูกผนึก,nc-recovered,Sealed Tower of Insolence (10F) Teleport Charm,nc-recovered,Sealed Tower of Insolence (10F) Teleport Charm,nc_tb,
Character,강화된 서늘한 바람의 정령,Tinh Linh Gió Lạnh Cường Hóa,nc-recovered,วิญญาณแห่งสายลมเยือกเย็นเสริมพลัง,nc-recovered,Enhanced Cold Wind Spirit,nc-recovered,Enhanced Cold Wind Spirit,nc_tb,
Item,페더아이 버스터 (초월 +2) (각인),Người hủy diệt Feather Eye (Thăng Cấp +2) (Khóa),nc-recovered,เฟเธอร์อาย บัสเตอร์ (ข้ามขีดจำกัด +2) (ล็อค),nc-recovered,Feather Eye Buster (Asc. +2) (Bound),nc-recovered,Feather Eye Buster (Asc. +2) (Bound),nc_tb,
Item,하급 아가시온 아크스톤 (영웅),Đá Khởi Động Agathion cấp thấp (sử thi),nc-recovered,อาร์คสโตนอากาธีออนระดับต่ำ (วีรบุรุษ),nc-recovered,Lesser Agathion Boost Stone (Epic),nc-recovered,Lesser Agathion Boost Stone (Epic),nc_tb,
Item,세이렌의 봉인된 다이너스티 방어구 선택 상자,Hộp lựa chọn giáp bị phong ấn của Sirran's Dynasty,nc-recovered,กล่องเลือกชุดเกราะราชวงศ์ปิดผนึกของเซเรน,nc-recovered,Siren's Sealed Dynasty Armor Selection Chest,nc-recovered,Siren's Sealed Dynasty Armor Selection Chest,nc_tb,
Item,부흥의 축복받은 마스터 팔라딘 아가시온 획득권 (11회) (각인),Thẻ Phước Lành Thạc Sĩ Paladin Agathion Revival (11 Lần) (Khóa),nc-recovered,การ์ดได้รับอากาธีออนพาลาดินระดับมาสเตอร์ที่ได้รับพรแห่งการคืนชีพ (11 ครั้ง) (ล็อค),nc-recovered,Revival's Blessed Master Paladin Agathion Card (11 Kali) (Bound),nc-recovered,Rising Blessed Master Paladin Agathion Card (11 Times) (Bound),nc_tb,
Item,전운의 마스터 픽업 아가시온 선택 획득권 (6회) (각인),Thẻ quay chọn Pickup Agathion Cao thủ của Chiến vân (6 lần) (Khóa),nc-recovered,ตั๋วเลือกรับอากาธีออนพิกอัพมาสเตอร์ของสงคราม (6 ครั้ง) (ล็อค),nc-recovered,War Clouds Master Pickup Agathion Selection Card (6 Kali) (Bound),nc-recovered,War Clouds' Chance Up Master Agathion Selection Card (6 Times) (Bound),nc_tb,
Item,서리의 축복받은 최상급 아가시온 선택 획득권 (11회) (각인),Quyền nhận Agathion tối thượng được Băng giá chúc phúc (11 lần) (Khóa),nc-recovered,การ์ดเลือกรับอากาธีออนระดับสูงสุดที่ได้รับพรแห่งเกล็ดน้ำค้าง (11 ครั้ง) (ล็อค),nc-recovered,Frost Blessed Finest Agathion Selection Card (11 Kali) (Bound),nc-recovered,Frost Blessed Finest Agathion Selection Card (11 Times) (Bound),nc_tb,
Item,안타라스의 쾌속 성장 패키지 (각인),Gói trưởng thành nhanh của Antharas (Khóa),nc-recovered,แพ็กเกจพัฒนาความเร็วสูงของอันทารัส (ล็อค),nc-recovered,Antharas' Rapid Growth Package (Bound),nc-recovered,Antharas' Rapid Growth Package (Bound),nc_tb,
Item,기계의 신봉자 베르기스 (각인),Tín đồ của máy móc Vergis (Khóa),nc-recovered,ผู้ศรัทธาในเครื่องจักร แบร์กิส (ล็อค),nc-recovered,Machine Fanatic Bergis (Bound),nc-recovered,Machine Fanatic Bergis (Bound),nc_tb,
Item,계승자의 서 (임페리얼 마스터리 Ⅲ) (각인),Sách Truyền Thừa (Cao thủ Đế Chế III) (Khóa),nc-recovered,ตำราของผู้สืบทอด (อิมเพเรียล มาสเตอร์รี่ Ⅲ) (ล็อค),nc-recovered,Inheritor's Book (Imperial Mastery III) (Bound),nc-recovered,Inheritor's Book (Imperial Mastery III) (Bound),nc_tb,
Character,나태한 저주의 세뇌 악마,Ác ma tẩy não bị nguyền rủa bởi sự lười biếng,nc-recovered,ปีศาจล้างสมองแห่งคำสาปที่เกียจคร้าน,nc-recovered,Indolent Brainwashed Demon of Curses,nc-recovered,Indolent Brainwashed Demon of Curses,nc_tb,
Item,섬광의 서약 상자 (이벤트),Hộp Lời Thề Huyễn Quang (Sự kiện),nc-recovered,กล่องคำสาบานแห่งแสงวาบ (กิจกรรม),nc-recovered,Flash's Oath Chest (Event),nc-recovered,Oath of Luminescence Chest (Event),nc_tb,
Item,이도류 비전서 (듀얼리스트 스피릿),Kỹ năng Song kiếm (Tinh Thần Đấu Sĩ),nc-recovered,ตำราลับดาบคู่ (ดูเอลลิสต์ สปิริต),nc-recovered,Art of Dual Blades (Duelist Spirit),nc-recovered,Art of Dual Blades (Duelist Spirit),nc_tb,
Item,안타라스 슬레이어의 훈장 #10 (이벤트),Huy chương của Kẻ Diệt Antharas #10 (Sự kiện),nc-recovered,เหรียญตราของผู้สังหารอันทารัส #10 (กิจกรรม),nc-recovered,Antharas Slayer's Medal #10 (Event),nc-recovered,Antharas Slayer's Medal #10 (Event),nc_tb,
Item,에바의 영웅 부츠 선택 상자,Hộp lựa chọn giày sử thi của Eva,nc-recovered,กล่องเลือกรองเท้าวีรบุรุษของเอวา,nc-recovered,Eva's Epic Boots Selection Chest,nc-recovered,Eva's Epic Boots Selection Chest,nc_tb,
Item,+4 신의의 인장 선택 상자 (각인),+4 Rương Chọn Ấn Ký Niềm Tin (Khóa),nc-recovered,กล่องเลือกตราประทับแห่งศรัทธา +4 (ล็อค),nc-recovered,+4 Seal of Faith Selection Chest (Bound),nc-recovered,+4 Seal of Faith Selection Chest (Bound),nc_tb,
Item,성역의 마스터 해태&검은 호랑이 아가시온 획득권 (11회) (각인),Thẻ Agathion Haetae & Hổ Đen Bậc thầy Thánh địa (11 Lần) (Khóa),nc-recovered,การ์ดอากาธีออน แฮแท & แบล็ค ไทเกอร์ ระดับมาสเตอร์แห่งศักดิ์สิทธิ์ (11 ครั้ง) (ล็อค),nc-recovered,Sanctuary's Master Haetae & Black Tiger Agathion Card (11 Kali) (Bound),nc-recovered,Sanctuary's Master Haetae and Black Tiger Agathion Card (11 Times) (Bound),nc_tb,
Item,집혼석 (안타라스의 동굴) (각인),Đá nhốt hồn (Hang Antharas) (Khóa),nc-recovered,หินยึดวิญญาณ (ถ้ำของอันทารัส) (ล็อค),nc-recovered,Soul Crystal Stone (Antharas' Lair) (Bound),nc-recovered,Soul Crystal Stone (Antharas' Lair) (Bound),nc_tb,
Item,방황의 시길 (초월 +3) (각인),Ấn Tín Lang Thang (Thăng Cấp: +3) (Khóa),nc-recovered,ตราประทับแห่งการเร่ร่อน (ข้ามขีดจำกัด+3) (ล็อค),nc-recovered,Sigil of Wandering (Asc. +3) (Bound),nc-recovered,Sigil of Wandering (Asc. +3) (Bound),nc_tb,
